seq;timestamp_ms;red;ir;red_corrected;ir_corrected
6222;259649;40212;99070;-42.5676628914;-64.3981616175
6223;259669;40229;99065;-23.9245341717;-68.7937001358
6224;259689;40214;99058;-37.886219698;-75.4199673948
6225;259707;40213;99054;-39.3222628496;-78.6619483733
6226;259724;40206;99050;-46.3770512744;-82.0328452888
6227;259749;40212;99055;-41.0855045518;-77.1010296563
6228;259769;40212;99046;-41.6128907903;-86.065965269
6229;259782;40202;99051;-51.5088754119;-80.7360124155
6230;259802;40215;99062;-38.4798018178;-69.4380765567
6231;259828;40217;99052;-35.7244554608;-79.0201444723
6232;259850;40206;99056;-46.3162155796;-74.3614409116
6233;259867;40192;99040;-60.2418046171;-89.6456593837
6234;259872;40201;99038;-50.7750323671;-91.1172593367
6235;259892;40205;99041;-45.8430818883;-87.7830222829
6236;259934;40174;99033;-75.4550495087;-95.5412203265
6237;259954;40201;99042;-47.6760957926;-86.1713362622
6238;259970;40189;99041;-58.4959331668;-86.6304704875
6239;259986;40152;99033;-93.7113914315;-94.6270310706
6240;260002;40190;99010;-54.1409643626;-117.0012877349
6241;260018;40190;99008;-53.5451268095;-118.0741508818
6242;260038;40168;99018;-74.9959379486;-107.2669304353
6243;260058;40179;98995;-63.5059792293;-129.3665943593
6244;260078;40187;98985;-55.0586647399;-138.4198795423
6245;260110;40174;98996;-69.1007534435;-126.9920633966
6246;260126;40187;98995;-56.5759828896;-127.2877503261
6247;260142;40198;98998;-45.3079101888;-123.7493474473
6248;260160;40177;99006;-65.5913926949;-115.3219941966
6249;260173;40185;99002;-58.2899383865;-118.5785606843
6250;260193;40155;99013;-88.1921927058;-107.0387091466
6251;260213;40182;99022;-60.9754298453;-97.5851178428
6252;260233;40183;99020;-59.7661334574;-99.1243342176
6253;260264;40180;99009;-63.8750747964;-109.3501687963
6254;260280;40175;99002;-69.4326413409;-115.9453910857
6255;260311;40183;99006;-62.1105869477;-111.5020791086
6256;260327;40176;98959;-69.4733432821;-158.0285008696
6257;260349;40174;99004;-71.2036297838;-112.8679109121
6258;260370;40181;99016;-64.9651478025;-99.9833633507
6259;260390;40174;98998;-72.7455601971;-116.9510432097
6260;260415;40175;98993;-72.657484833;-121.3463604488
6261;260435;40181;99001;-67.2966313312;-112.8297303165
6262;260451;40182;99004;-66.3956586144;-109.5596481164
6263;260467;40160;99097;-88.2861441849;-16.9183124139
6264;260489;40182;98999;-65.8658856729;-115.2376835954
6265;260505;40175;99029;-72.2422633351;-85.238749151
6266;260525;40197;99030;-49.6321023767;-84.2391910435
6267;260547;40190;99040;-57.1720367119;-73.9109255512
6268;260567;40191;99049;-57.1440020826;-64.4391212506
6269;260583;40204;99050;-45.5026485358;-62.9572677498
6270;260601;40200;99058;-50.6248718937;-55.0559302452
6271;260622;40207;99050;-44.9578284088;-63.1099462675
6272;260655;40183;99065;-70.4132932368;-47.4830252886
6280;260811;40199;99060;-56.5586600154;-52.3784750224
6281;260831;40189;99081;-67.2546297232;-31.2564351781
6282;260851;40210;99111;-47.0576286114;-1.285430564
6273;260669;40187;99057;-82.0502646034;-64.8204234376
6274;260689;40187;99053;-65.9847372605;-58.364829353
6275;260709;40176;99063;-76.521537194;-48.0724477464
6276;260726;40187;99057;-65.115653128;-53.7515280478
6277;260745;40185;99042;-66.7017984822;-68.3572129478
6278;260764;40174;99030;-77.2350131097;-79.9048694232
6279;260781;40173;99065;-77.7655616641;-44.6297876162
6280;260811;40199;99060;-52.4751729955;-49.4118371189
6281;260831;40189;99081;-63.1915601383;-28.3046304641
6282;260851;40210;99111;-43.0148743746;1.6516151264
6283;260875;40201;99123;-50.8048185365;13.4473336357
6284;260891;40209;99153;-42.4018658974;43.4595506733
6285;260907;40188;99148;-63.3625801263;38.1805253489
6286;260923;40214;99155;-37.6315037158;44.9854142139
6287;260953;40221;99160;-31.0498932801;49.9229788143
6288;260969;40230;99158;-22.1905648421;47.7999669236
6289;260989;40277;99157;24.4728913277;46.5986165737
6290;261009;40222;99162;-30.5883223839;51.3731884973
6291;261027;40222;99185;-29.7808605167;74.0473195986
6292;261043;40213;99171;-38.3264281905;59.8191106006
6293;261062;40236;99175;-15.2491427416;63.4252379862
6294;261078;40219;99190;-32.1464819853;78.4976627133
6295;261107;40226;99195;-25.4412895158;82.8187727439
6296;261120;40232;99201;-18.9352178631;87.9645761896
6297;261140;40240;99204;-10.1188299796;89.7717740185
6298;261162;40242;99216;-8.1268601537;101.1825006871
6299;261193;40236;99213;-14.9129270424;98.6522253077
6300;261210;40227;99191;-23.837369138;76.9993324554
6301;261232;40221;99199;-28.0724501742;84.8837984041
6302;261240;40224;99193;-24.2090280508;78.6786244715
6303;261260;40218;99199;-28.2642036135;84.7069216364
6304;261280;40216;99163;-28.3104687386;48.9170731853
6305;261313;40211;99136;-30.5063945779;20.3391133241
6306;261329;40213;99145;-28.6221295691;29.4246719457
6307;261345;40206;99133;-35.9477552574;17.6383198043
6308;261361;40214;99129;-27.1740540624;13.481125706
6309;261380;40203;99127;-37.6245993722;11.1130011401
6310;261400;40197;99099;-43.8357254538;-16.4301809863
6311;261424;40206;99140;-34.4952985872;24.8814916083
6312;261444;40199;99108;-40.8403266559;-6.7123007811
6313;261464;40213;99116;-26.256861595;1.6534684137
6314;261484;40203;99118;-35.4139471488;3.5986669533
6315;261500;40201;99118;-36.9905936923;3.7883111271
6316;261521;40188;99097;-49.0304722303;-16.8372944045
6317;261541;40168;99098;-68.3220905816;-15.741842383
6318;261572;40195;99083;-41.0432571993;-30.2915495207
6319;261592;40185;99091;-50.8190345042;-21.8875702052
6320;261612;40189;99083;-46.6166134496;-29.4444368909
6321;261632;40175;99080;-59.8500724128;-32.8456652054
6322;261648;40183;99082;-51.8974777335;-30.0376397237
6323;261665;40180;99079;-54.5843141618;-33.1684255757
6324;261681;40184;99096;-49.4115958202;-16.7979863507
6325;261709;40184;99089;-49.5183822927;-23.2266944009
6326;261729;40187;99071;-46.6252743219;-40.5802632913
6327;261749;40184;99076;-49.5938592434;-34.9173522269
6328;261769;40182;99076;-51.429203619;-34.212829646
6329;261785;40189;99081;-44.307824665;-29.1724332623
6330;261801;40191;99078;-41.6419693197;-32.8928517225
6331;261828;40177;99080;-55.2247691584;-30.7485003643
6332;261848;40177;99092;-54.6728816684;-18.40703542
6333;261860;40174;99086;-57.3948214991;-24.1548003462
6334;261880;40187;99078;-44.9821745006;-31.9555901016
6335;261900;40189;99074;-43.5811444921;-35.7374744661
6336;261933;40177;99076;-55.4044768736;-32.6197899092
6337;261949;40181;99122;-51.4410135515;13.5618714439
6338;261965;40182;99074;-49.8427284796;-34.7029234576
6339;261988;40188;99089;-41.7276494334;-20.7526330812
6340;261999;40186;99102;-43.5713195917;-7.6652047681
6341;262019;40189;99116;-41.0023489531;6.5845636808
6342;262039;40205;99114;-25.5148872121;4.8442167036
6343;262058;40202;99139;-28.3132104095;29.6297206482
6344;262078;40210;99156;-19.1938309418;45.8355446278
6345;262109;40203;99166;-26.8178236746;56.0830843623
6346;262125;40204;99173;-25.6902548416;63.727667374
6347;262147;40212;99172;-17.4301776831;62.1444050532
6348;262167;40203;99184;-26.1259994935;73.3809724007
6349;262187;40210;99187;-18.8579407779;75.6041005254
6350;262211;40206;99182;-23.2324340725;70.3312494159
6351;262227;40204;99191;-24.9613254685;78.2415324854
6352;262243;40220;99210;-8.9562264197;96.7547692624
6353;262259;40215;99208;-13.944948377;94.4186235236
6354;262285;40220;99182;-8.4254138251;68.7570162736
6355;262305;40210;99190;-18.0354269591;76.8084143215
6356;262320;40215;99184;-12.6727763584;70.5338278001
6357;262340;40208;99175;-19.1484199077;61.0076583665
6358;262360;40221;99197;-5.690017916;82.3727482513
6359;262393;40221;99191;-5.8656709318;76.3306821514
6360;262409;40211;99159;-15.5286533239;43.8413108022
6361;262425;40214;99196;-12.5989692947;80.5059110574
6362;262456;40215;99199;-11.2712568304;83.1349964516
6363;262476;40214;99204;-11.8648849857;87.7167759235
6364;262496;40216;99207;-9.4692945078;90.2854941058
6365;262517;40215;99194;-11.1416765586;77.1136514184
6366;262533;40208;99205;-19.2579963709;87.5309428321
6367;262549;40183;99215;-45.7905645601;97.1896597214
6368;262565;40221;99208;-8.7654452764;89.9511288045
6369;262581;40218;99205;-12.1374148415;86.8170229413
6370;262612;40224;99192;-4.5082941044;73.6899607048
6371;262632;40216;99205;-11.2765848022;86.4190822599
6377;262749;40219;99202;-9.0216899114;82.5060981554
6378;262769;40210;99210;-17.7479465215;90.3991695395
6379;262789;40218;99206;-9.5150456128;86.3142352327
6372;262658;40209;99191;-18.6587714619;70.1384524642
6373;262678;40223;99205;-4.5576160219;83.769969211
6374;262694;40217;99203;-10.4269663592;81.413328374
6375;262710;40188;99165;-39.1519699448;43.2484707412
6376;262726;40211;99185;-15.9933485125;62.9844373966
6377;262749;40219;99202;-7.7702730651;79.9286574185
6378;262769;40210;99210;-16.5027867594;87.8346160063
6379;262789;40218;99206;-8.2761116495;83.7625044672
6380;262811;40220;99194;-4.9971884503;71.1606090284
6381;262832;40210;99202;-13.1134048985;78.0136549082
6382;262849;40231;99193;7.8215012371;68.6990721507
6383;262867;40213;99200;-11.4141173026;75.4526811605
6384;262890;40219;99192;-5.8549793197;67.1999005505
6385;262910;40224;99205;-1.1300223593;79.8747154721
6386;262937;40217;99192;-7.6136803899;66.6396521111
6387;262957;40210;99196;-13.935919018;70.3775017551
6388;262974;40200;99191;-23.6175543134;65.124572087
6389;262992;40204;99158;-19.7190109416;31.9332143974
6390;263009;40206;99198;-18.1160576996;71.5387160541
6391;263027;40212;99189;-12.9793090467;62.3596583849
6392;263044;40212;99189;-12.7515685513;62.139623481
6393;263064;40199;99194;-25.2717236;66.8919536023
6394;263084;40200;99181;-23.7979127172;53.7107024357
6395;263104;40213;99187;-10.3901057325;59.5005378878
6396;263125;40194;99201;-28.2837159578;73.1298303178
6397;263143;40211;99172;-11.0155070418;43.8825909483
6398;263161;40201;99173;-20.5634070582;44.8963015392
6399;263182;40207;99180;-14.8652909893;51.5572527148
6400;263202;40219;99170;-3.6077925646;41.7233044906
6401;263227;40202;99162;-20.7659870893;33.6680405424
6402;263247;40194;99163;-28.548970831;34.4674686774
6403;263267;40197;99170;-25.3480748063;41.2324935082
6404;263286;40195;99155;-26.7421996766;26.1521914188
6405;263303;40195;99162;-26.2385860179;32.8567838441
6406;263321;40187;99147;-33.3132733444;17.6319396587
6407;263346;40192;99170;-28.0486960273;40.6291367322
6408;263378;40201;99157;-19.4822752535;27.7997320285
6409;263398;40204;99171;-16.8200177232;41.8035113258
6410;263418;40193;99150;-28.1035921729;20.9130688545
6411;263434;40195;99155;-25.1930293758;25.7157159127
6412;263451;40080;99165;-138.1896228814;35.039048991
6413;263469;40188;99162;-29.550375143;31.8939775057
6414;263490;40197;99152;-20.5600751686;21.718531253
6415;263510;40197;99152;-20.6317043511;21.5135435011
6416;263520;40187;99148;-30.5248281051;17.4928711183
6417;263540;40202;99156;-15.6361954284;25.7204996485
6418;263560;40188;99174;-29.6783885734;43.8585147507
6419;263594;40189;99155;-28.0211910281;25.2400578231
6420;263620;40186;99168;-30.4460054014;37.3893789868
6421;263624;40178;99160;-38.1674496631;29.2449561642
6422;263644;40182;99135;-34.0037603852;4.1657673608
6423;263673;40192;99158;-23.8479784622;27.1997797446
6424;263693;40201;99154;-14.7151154113;23.2394591187
6425;263713;40186;99141;-29.5080627311;10.3444600534
6426;263734;40186;99136;-29.6453048359;5.5829902294
6427;263752;40186;99140;-29.9200432083;9.6638319756
6428;263770;40188;99149;-27.4748705547;17.9447891953
6429;263782;40188;99134;-27.1908247756;2.8250109117
6430;263802;40185;99122;-29.9755431016;-9.0412163472
6431;263840;40179;99132;-35.71355508;1.5719030665
6432;263860;40183;99130;-31.4618970374;0.0615336108
6433;263878;40172;99118;-42.0601000786;-11.6396775437
6434;263895;40172;99091;-42.1027206872;-38.0466022043
6435;263914;40152;99143;-61.9254607246;13.7973246323
6436;263932;40175;99117;-38.0353074605;-12.7019431145
6437;263942;40167;99122;-45.5415149628;-7.7299542291
6438;263962;40177;99131;-35.1335783041;1.3027173442
6439;263982;40182;99106;-29.7519611942;-23.5398464033
6440;264002;40187;99129;-24.3965320353;-0.498269295
6441;264028;40177;99123;-33.5920531502;-6.342505546
6442;264045;40173;99119;-37.8382164433;-9.9386985261
6443;264062;40163;99122;-46.9450337987;-7.1096385678
6444;264095;40172;99125;-37.5660854455;-4.1721845249
6445;264111;40176;99154;-33.3445035392;24.7267527566
6446;264131;40180;99136;-29.0601079465;6.6798172682
6447;264151;40179;99118;-29.7719038887;-11.2772145723
6448;264168;40175;99141;-33.9455874897;11.8640900113
6449;264184;40173;99159;-36.0611998037;30.0263403782
6450;264215;40187;99140;-21.2951934055;10.8336109597
6451;264231;40178;99117;-30.2240362829;-12.036860929
6452;264252;40174;99131;-34.1764696473;2.1104070835
6453;264272;40172;99128;-36.1014259766;-0.7254940399
6454;264285;40177;99137;-30.9039817808;8.3260810276
6455;264305;40281;99159;73.160855836;30.1333393554
6456;264325;40184;99150;-23.2879174414;20.9860826816
6457;264343;40184;99147;-23.1672593563;17.8760948514
6458;264362;40183;99152;-23.706893399;22.8031451384
6459;264386;40180;99166;-26.6627118327;36.9657957132
6460;264406;40159;99164;-47.2011546823;34.6204038558
6461;264426;40182;99156;-23.8562440463;26.3156125813
6462;264446;40176;99178;-29.4823966921;47.9012188869
6463;264472;40175;99155;-30.7580933946;24.8114883124
6464;264490;40184;99165;-21.743398081;35.1668877032
6465;264506;40178;99160;-27.6387599283;30.3369523823
6466;264522;40188;99149;-17.2776719552;19.0863729987
6467;264542;40188;99149;-17.0730181456;19.2964929395
6468;264570;40185;99152;-20.0946053448;22.2659235948
6469;264592;40179;99128;-25.7758390021;-1.8814166419
6470;264612;40178;99142;-26.4368735667;11.9013857877
6471;264621;40172;99159;-32.1363081814;28.7798456237
6472;264641;40178;99144;-25.8117773121;13.7686304986
6473;264672;40170;99143;-32.9194838113;12.9170092713
6474;264688;40175;99142;-27.9167862057;11.995497603
6475;264713;40182;99152;-21.0012569794;21.8411959236
6476;264733;40173;99156;-29.971151353;25.6715885499
6482;264843;40170;99158;-32.7639727306;27.8357391169
6483;264863;40186;99170;-16.6869652769;39.4838866508
6484;264883;40179;99162;-23.5758267908;31.1727571808
6477;264755;40184;99148;-18.1132622194;17.7404347223
6478;264775;40175;99156;-26.8872867019;25.6672446563
6479;264792;40175;99154;-26.6624410619;23.6044205406
6480;264807;40176;99167;-25.4437196502;36.4769105454
6481;264823;40184;99170;-17.2660918455;39.3350381003
6482;264843;40170;99158;-31.1064596509;27.0673471026
6483;264863;40186;99170;-15.0377397626;38.7193365966
6484;264883;40179;99162;-21.9348474042;30.4120298769
6485;264908;40173;99161;-27.7921687033;29.4814657881
6486;264924;40169;99181;-31.2790579707;49.2921133049
6487;264955;40179;99179;-20.4579703023;46.9592304112
6488;264971;40187;99195;-12.1937684963;62.7107988264
6489;264980;40177;99178;-22.1966263574;45.6505957137
6490;265000;40169;99167;-30.5753044044;34.8472285007
6491;265022;40168;99153;-31.7627730321;20.9044494908
6492;265042;40179;99177;-20.8098334307;44.6801208469
6493;265062;40190;99176;-9.9128491497;43.4616379883
6494;265097;40186;99197;-12.3371968577;63.8921628237
6495;265113;40188;99173;-10.2396820263;39.8120675446
6496;265129;40181;99180;-16.7532336534;46.6332602479
6497;265143;40179;99183;-18.7328403236;49.4469859535
6498;265163;40181;99179;-16.912263255;45.2898829146
6499;265183;40165;99174;-33.0125667752;40.1586476342
6500;265217;40172;99148;-26.5997350599;14.1328732803
6501;265233;40178;99164;-20.2653416621;29.8927810598
6502;265249;40165;99158;-32.1864123269;23.653153807
6503;265265;40161;99152;-35.3661384417;17.4479063515
6504;265285;40167;99155;-29.3445932334;21.0638144868
6505;265312;40166;99156;-30.7471005154;21.8207649705
6506;265339;40164;99150;-32.6948913125;15.8108856348
6507;265352;40159;99152;-37.5304692612;17.8766917332
6508;265372;40173;99156;-23.5407556724;22.0851956121
6509;265395;40156;99124;-39.6301301943;-10.1794081161
6510;265411;40157;99129;-37.9603578122;-5.5397848709
6511;265429;40140;99122;-54.8386588632;-12.2497843822
6512;265455;40155;99114;-39.9060163564;-19.8102260998
6513;265475;40149;99123;-45.8230535456;-10.5142132937
6514;265495;40156;99129;-38.776676348;-4.2487403909
6515;265515;40147;99116;-47.0937941813;-17.4087454592
6516;265531;40151;99112;-42.0691295792;-21.7092243033
6517;265547;40140;99099;-52.5446169619;-34.4699248497
6518;265563;40156;99113;-37.1129532117;-19.6702783677
6519;265587;40150;99090;-42.6612400076;-42.4519209144
6520;265607;40161;99110;-31.1747583184;-22.5948253861
6521;265642;40144;99101;-47.9849315595;-31.4366640253
6522;265662;40148;99103;-43.9034426398;-29.1385031856
6523;265670;40147;99111;-44.6823171921;-20.9400009223
6524;265690;40160;99104;-30.7727863431;-27.9231669811
6525;265706;40161;99112;-29.8073536137;-19.5176357992
6526;265722;40155;99101;-35.5705340536;-30.0962265936
6527;265753;40152;99092;-38.3382015302;-38.8235324817
6528;265773;40142;99101;-48.043778158;-29.621184619
6529;265790;40143;99105;-46.7639917382;-25.5094428527
6530;265810;40141;99090;-48.5012114393;-40.428831163
6531;265827;40132;99101;-56.1080773063;-29.6452109775
6532;265843;40136;99085;-51.981008554;-45.2878598174
6533;265874;40136;99081;-52.1764122414;-48.8156652573
6534;265888;40126;99087;-61.6697965871;-42.5897992953
6535;265908;40127;99077;-60.1638168246;-52.344341967
6536;265939;40139;99088;-48.2028937483;-41.0451656523
6537;265959;40134;99088;-53.3095453727;-40.7005765104
6538;265979;40140;99084;-47.3794113634;-44.3580578327
6539;265995;40129;99067;-57.7132021489;-60.9238280376
6540;266011;40120;99074;-66.1931235402;-53.7320351038
6541;266027;40129;99082;-56.2146053595;-45.5778130301
6542;266054;40117;99082;-69.3425730903;-45.59964243
6543;266074;40137;99078;-50.3295354509;-49.5300588161
6544;266096;40127;99099;-61.3019209685;-27.5778073934
6545;266116;40132;99091;-57.1278335845;-34.1297727377
6546;266133;40128;99105;-62.7260481352;-21.3104175905
6547;266149;40139;99098;-52.006524866;-29.3816593993
6548;266165;40142;99074;-47.9812359362;-52.4386896056
6549;266185;40131;99061;-59.1159363621;-63.3969800182
6550;266204;40140;99063;-50.8110801587;-61.2493359551
6551;266224;40126;99070;-65.5938017382;-54.6711664074
6552;266244;40131;99093;-61.403370786;-32.2096400602
6553;266266;40146;99096;-49.8776640182;-28.7805190587
6554;266285;40159;99111;-38.781870184;-12.5790859791
6555;266306;40146;99099;-49.9693995991;-23.391797742
6556;266325;40151;99113;-44.0051492726;-11.1460604857
6557;266346;40154;99119;-42.3627537404;-5.4740166819
6558;266366;40173;99131;-25.0569416808;6.5916244428
6559;266386;40174;99147;-25.7567545977;22.5771779237
6560;266417;40178;99164;-17.5192719164;38.8211422744
6561;266435;40179;99195;-17.7605717845;69.3433886634
6562;266452;40179;99192;-22.4039731552;65.7232507611
6563;266469;40185;99206;-15.0777116885;77.5036323613
6564;266498;40214;99199;25.2363338423;68.3029519739
6565;266503;40195;99236;7.8435320778;104.5332974048
6566;266523;40201;99252;12.0945934061;119.1783735282
6567;266550;40204;99245;16.1635766356;110.832193286
6568;266570;40221;99292;34.0659277182;156.4771571196
6569;266589;40229;99325;43.4632054091;186.5738961588
6570;266610;40230;99325;47.5359910104;184.232140449
6571;266635;40244;99362;59.5076930591;221.3177930307
6572;266656;40248;99374;62.3610845273;231.389866406
6573;266676;40257;99400;70.4461005991;254.9330537828
6574;266684;40255;99439;67.6330493704;292.0310438415
6575;266704;40297;99440;107.7127960785;290.5075921226
6576;266733;40285;99460;89.2535087198;309.4567150671
6577;266752;40292;99487;98.1232462832;330.8604798004
6578;266768;40308;99526;114.5929315909;366.8470422981
6579;266797;40311;99544;109.2316889712;384.645106096
6580;266818;40311;99568;108.607054313;406.6164306864
6581;266838;40323;99602;121.2873977047;438.1140652867
6582;266858;40344;99659;142.8657653404;492.3378526764
6583;266878;40350;99692;148.6549837296;522.0462990443
6584;266896;40388;99717;177.3087489059;546.7394802747
6585;266914;40380;99754;158.8323135572;582.2026419456
6586;266938;40396;99765;170.095483586;590.7669846392
6587;266957;40384;99814;156.7144627597;636.863749948
6588;266977;40414;99858;185.3932949355;677.7662810353
6589;266997;40412;99833;182.0872844513;649.8108826517
6590;267017;40404;99812;166.3690533372;627.1379663208
6591;267033;40404;99827;168.6795804844;637.9071604804
6592;267052;40414;99832;179.8391009327;638.2969750661
6593;267068;40432;99845;195.8466007639;647.8490148338
6594;267086;40417;99855;180.5808310284;653.5513728527
6595;267106;40419;99874;182.6623981065;667.9442838476
6596;267133;40425;99852;187.3627795694;642.4066195083
6597;267153;40416;99846;177.0759515061;633.0703193809
6598;267169;40415;99837;174.825302018;623.2634715422
6599;267185;40439;99825;192.3737332109;607.5263708267
6600;267216;40424;99829;177.0846358833;608.5148639657
6601;267232;40449;99792;201.6600845396;567.7411362332
6602;267255;40416;99775;172.2101486995;548.5296963204
6603;267275;40393;99750;152.5932463309;521.5413275839
6604;267302;40401;99739;159.7575066354;507.8783762733
6605;267322;40383;99724;139.2366419548;490.025557535
6606;267339;40396;99727;148.4484564374;491.8600463231
6607;267355;40401;99717;153.8043470915;479.376743974
6608;267371;40404;99746;156.729923503;504.6667484318
6609;267394;40398;99730;151.0487552613;486.0538137002
6610;267414;40400;99737;153.2272178088;490.5781114717
6611;267435;40397;99743;149.7949561025;494.4278707823
6612;267455;40404;99761;155.447087643;510.6185974079
6613;267471;40413;99756;168.0470751395;502.2315220596
6614;267487;40425;99762;178.6829369482;504.4822916119
6615;267518;40425;99770;181.510472352;512.7302856952
6616;267534;40403;99746;150.8436506991;487.0216698343
6617;267557;40409;99803;152.2971507938;540.9288527802
6618;267568;40426;99813;168.7594817122;547.6114096392
6619;267588;40444;99839;188.3323777253;569.3781490354
6620;267608;40463;99859;208.8154457505;585.0592740643
6621;267637;40461;99891;207.6661620049;615.9316594962
6622;267645;40460;99921;206.2716219304;643.006489675
6623;267665;40483;99988;230.1232192419;706.7737734293
6624;267692;40508;100059;249.3057577734;775.7233346287
6625;267718;40507;100083;248.1879253401;795.9602180225
6626;267738;40524;100113;265.6100849624;821.7731384109
6627;267758;40537;100123;278.9742112387;827.5567032168
6628;267781;40523;100107;265.2494749578;805.4927098193
6629;267798;40491;100089;229.7716963952;783.9430385294
6630;267817;40524;100017;257.1291506392;711.6424767195
6631;267840;40473;99996;202.1684394869;687.0584608195
6632;267850;40476;99999;203.7116156634;685.7266941887
6633;267870;40497;100008;223.2371683598;689.107248384
6634;267890;40491;100020;215.7987874488;695.4451533441
6635;267918;40489;100021;218.3766454262;697.3524647175
6636;267934;40490;100009;219.4527409827;680.3092124926
6637;267950;40502;100006;242.7156508861;667.9543914948
6638;267966;40494;100019;228.5098107156;676.9441557306
6639;267986;40496;100042;226.1202394828;699.3388392959
6640;268006;40550;100062;275.0571706227;716.7270615824
6641;268028;40515;100082;236.600145701;733.430786961
6642;268048;40507;100099;226.3176389071;746.6659030727
6643;268068;40515;100097;232.0011745012;740.9298551693
6644;268091;40529;100131;243.2998728853;772.9918642197
6645;268107;40550;100169;262.7034122732;807.8687884518
6646;268128;40563;100246;267.5642326814;881.1425388065
6647;268156;40590;100317;296.878158857;946.1909031862
6648;268179;40607;100327;314.273522989;950.633066011
6649;268199;40596;100312;302.6146509231;930.3979943331
6650;268219;40600;100256;305.9437991888;869.4663480859
6651;268241;40584;100238;293.4954383718;845.598782071
6652;268257;40593;100246;303.3146521678;848.2375105655
6653;268273;40583;100286;292.2841699646;881.64134575
6654;268293;40597;100314;315.6835275535;903.6750846507
6655;268320;40606;100343;333.4574584587;933.6286089836
6656;268341;40620;100346;349.4473450092;932.4090702386
6657;268361;40673;100373;402.467211661;953.3873295769
6658;268379;40599;100367;326.5996412089;943.5805298949
6659;268399;40718;100385;441.6436743224;959.255136599
6660;268416;40626;100405;344.2119315677;978.4701784587
6661;268426;40636;100397;352.8991207133;966.3467013707
6662;268446;40642;100415;359.3477955365;979.9343439563
6663;268478;40639;100416;350.8236595659;973.3000019208
6664;268498;40619;100416;325.9962032599;966.3141166417
6665;268514;40626;100386;325.4808214994;934.6163620401
6666;268530;40600;100380;296.0226919394;926.2759193847
6667;268546;40625;100368;318.3284203104;907.8848836926
6668;268578;40612;100385;307.6034376698;914.5339993884
6669;268586;40635;100384;329.0832400193;909.5207945696
6670;268606;40618;100362;310.0041067647;885.7496881188
6671;268626;40622;100409;311.9126806742;930.7658103114
6672;268654;40616;100419;306.8086941918;933.853521426
6673;268674;40609;100387;300.9623676701;894.0548096849
6674;268691;40620;100373;307.135584056;878.4703602699
6675;268707;40603;100364;285.6544522906;865.6054070054
6676;268734;40618;100393;300.9884829043;889.5035596951
6677;268754;40579;100388;263.0590465918;878.796516092
6678;268774;40605;100384;287.416848243;870.04648742
6679;268794;40605;100397;283.1925055134;879.1682632241
6680;268814;40600;100381;274.0002139163;859.3921351088
6681;268830;40609;100387;282.2301188531;861.6308323869
6682;268846;40603;100401;277.7505331973;871.1925399776
6683;268877;40606;100403;280.0787518175;866.6033400275
6684;268887;40603;100419;275.2267121951;878.136767484
6685;268907;40605;100408;274.4989091077;862.9550599743
6686;268927;40617;100407;283.7179487387;857.800068094
6687;268953;40610;100418;273.722171713;864.5838023836
6688;268973;40606;100418;267.3454459677;860.2476274784
6689;268991;40616;100413;275.3292631181;850.916399446
6690;269010;40619;100424;275.9237941791;856.9317150199
6691;269036;40634;100435;290.3119342625;862.3571921636
6699;269193;40608;100348;260.9016488411;772.1146487437
6700;269213;40612;100350;263.680865137;770.2240362808
6701;269233;40587;100350;237.5918209282;766.3528350953
6692;269055;40630;100430;283.5906748735;844.4624658351
6693;269075;40618;100424;265.4592215532;831.939974497
6694;269095;40609;100424;255.1530579457;827.7686237295
6695;269122;40609;100395;253.8534251562;794.7631297158
6696;269140;40613;100365;256.5402905307;760.9276631722
6697;269160;40609;100349;251.2537215784;741.1913739613
6698;269176;40596;100354;237.0385854707;742.4487661964
6707;269346;40620;100369;258.6329370347;752.8471184436
6708;269366;40601;100363;237.7644712565;743.1843587574
6709;269386;40604;100358;238.8871425539;734.5653485725
6699;269193;40608;100348;248.7692351563;723.8863794784
6700;269213;40612;100350;251.5053889805;722.256947581
6701;269233;40587;100350;219.8112468747;715.4735175526
6702;269255;40603;100352;234.6043825645;713.8702892384
6703;269280;40612;100348;242.3585525759;706.3050770657
6704;269297;40612;100360;241.1189517372;714.697690954
6705;269312;40613;100368;240.8805489027;719.0683417727
6706;269328;40604;100345;230.6933380824;692.5721393374
6707;269346;40620;100369;245.1435905222;713.0126311691
6708;269366;40601;100363;224.3425714765;703.5490439192
6709;269386;40604;100358;225.5323522728;695.1282103085
6710;269415;40606;100361;225.002792636;695.1851859271
6711;269431;40603;100372;220.9668946341;701.969191517
6712;269447;40612;100375;230.8932604606;701.5755334345
6713;269466;40616;100382;233.8619367295;705.1686800631
6714;269486;40610;100387;224.8327930754;707.0417090185
6715;269504;40620;100377;233.1091631394;693.5153930419
6716;269524;40629;100408;241.1127945569;720.5489205766
6717;269544;40623;100409;234.1526899185;717.5956200926
6718;269566;40634;100406;244.4611765224;711.1917335847
6719;269597;40625;100388;233.156662579;689.8187448089
6720;269620;40620;100385;226.8055574805;683.4321444492
6721;269630;40623;100393;228.8044007801;687.8594260646
6722;269650;40623;100415;228.1227155839;706.0196699199
6723;269670;40627;100394;230.9086823656;681.611842901
6724;269690;40632;100398;234.2516039918;682.4541285282
6725;269710;40616;100394;216.680621801;675.3336299921
6726;269728;40622;100387;222.0613671637;664.7196469277
6727;269759;40625;100363;223.5604018641;637.2046635164
